"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-03-31,2039,"Steuben County","NY","Corning",561,95200,0.0010515247108307,0.00740740740740741,0,0.0151617575469278,0.0211792107154203,"2018-09","2018-Q3",96800,-0.0165289256198347,"2018-02"
2019-03-31,2608,"Albemarle County","VA","Charlottesville",562,332900,-0.0012001200120012,-0.00508069336521219,0.0511525102620777,0.0415420441835199,0.0131951316727164,"2006-01","2006-Q1",387500,-0.140903225806452,
2019-03-31,1554,"Bradley County","TN","Cleveland",563,153300,0.00130633572828217,0.00855263157894737,0.095,0.0612157481163009,0.0287172374908984,"2019-03","2019-Q1",153300,0,"2019-03"
2019-03-31,2724,"Highlands County","FL","Sebring",564,133200,0,0.000751314800901578,0.0656,0.12263020919924,0.0189515050952602,"2006-07","2006-Q3",171100,-0.221507890122735,"2005-06"
2019-03-31,1261,"Nevada County","CA","Truckee-Grass Valley",565,461200,0.00195524657831849,0.00195524657831849,0.0488969752103707,0.0631876030139069,0.0252531742963185,"2006-06","2006-Q2",496800,-0.071658615136876,"2005-05"
2019-03-31,2924,"Eau Claire County","WI","Eau Claire",566,165500,-0.00180940892641737,-0.00481058328322309,0.039572864321608,0.0585849842261843,0.0295390641469386,"2019-01","2019-Q1",166300,-0.00481058328322309,"2018-11"
2019-03-31,2598,"Wicomico County","MD","Salisbury",567,151100,-0.00657462195923734,-0.0156351791530945,0.0356408498971899,0.0305385026892133,-0.00495803611435686,"2007-06","2007-Q2",186800,-0.191113490364026,"2005-03"
2019-03-31,1911,"Madison County","TN","Jackson",568,112000,-0.00267141585040071,-0.00444444444444444,0.0616113744075829,0.0456395525912732,0.0152176827360897,"2019-01","2019-Q1",112500,-0.00444444444444444,"2018-11"
2019-03-31,2667,"Cleveland County","NC","Shelby",569,100200,-0.00199203187250996,0.00602409638554217,0.0832432432432432,0.0398916763232848,0.00945575497459084,"2019-02","2019-Q1",100400,-0.00199203187250996,"2019-01"
2019-03-31,3290,"Fairbanks North Star Borough","AK","Fairbanks",570,248900,-0.00280448717948718,-0.0162055335968379,-0.00240480961923848,0.00831938087582618,0.00457254483587155,"2018-08","2018-Q3",256000,-0.027734375,"2017-11"
2019-03-31,2174,"Cape May County","NJ","Ocean City",571,348000,-0.00114810562571757,-0.000287273771904625,0.0475617098133654,0.0332474728554006,0.00354516760954993,"2006-07","2006-Q3",415700,-0.162857830165985,"2005-01"
2019-03-31,3184,"Roanoke City","VA","Roanoke",572,119800,0.00419111483654652,0.0092670598146588,0.0453752181500873,0.0263328168838584,-0.00116116412200584,"2008-02","2008-Q1",122200,-0.0196399345335516,"2007-01"
2019-03-31,1652,"Daviess County","KY","Owensboro",573,130800,0,0.00770416024653313,0.0936454849498328,0.0564386265262364,0.0313081163266347,"2019-03","2019-Q1",130800,0,"2019-03"
2019-03-31,2674,"Craighead County","AR","Jonesboro",574,127600,-0.00156494522691706,0.00710339384372534,0.0407830342577488,0.0433600301634236,0.026222292125645,"2019-02","2019-Q1",127800,-0.00156494522691706,"2019-01"
2019-03-31,906,"Cabell County","WV","Huntington-Ashland",575,98600,-0.00704934541792548,0.00715015321756895,0.107865168539326,0.0408800292002796,0.0157923411762892,"2019-02","2019-Q1",99300,-0.00704934541792548,"2019-01"
2019-03-31,2774,"Lafourche Parish","LA","Houma-Thibodaux",576,128100,0.00234741784037559,0.0102523659305994,0.0305711987127916,0.035878858826482,,"2019-03","2019-Q1",128100,0,"2019-03"
2019-03-31,512,"Floyd County","GA","Rome",577,127100,-0.000786163522012579,-0.000786163522012579,0.0609348914858097,0.0570702558293552,0.0162295728673192,"2018-11","2018-Q4",127300,-0.00157109190887667,"2018-11"
2019-03-31,2966,"Monongalia County","WV","Morgantown",578,183100,0.000546448087431694,-0.00380848748639826,0.00328767123287671,0.0148381995290319,0.0197326790977543,"2018-11","2018-Q4",184200,-0.00597176981541802,"2018-09"
2019-03-31,1718,"Garland County","AR","Hot Springs",579,141100,0.00213068181818182,0.00713775874375446,0.0321872713972202,0.0228955605219918,0.00608087609791208,"2019-03","2019-Q1",141100,0,"2019-03"
2019-03-31,1707,"Flagler County","FL","Deltona-Daytona Beach-Ormond Beach",580,224000,0.00134108180599017,0,0.0501640881387717,0.0910280757785735,0.0337040013764205,"2006-07","2006-Q3",258700,-0.134132199458833,"2005-08"
2019-03-31,3260,"Portsmouth City","VA","Virginia Beach-Norfolk-Newport News",581,153100,0.00196335078534031,0.00459317585301837,0.043626448534424,0.0242714890549121,-0.0066113603001019,"2007-11","2007-Q4",178600,-0.142777155655095,"2006-01"
2019-03-31,1905,"Madison County","MS","Jackson",582,223700,0.00539325842696629,0.0214611872146119,0.101427868045298,0.0237790547875045,0.0153984018791122,"2019-03","2019-Q1",223700,0,"2019-03"
2019-03-31,1415,"Sutter County","CA","Yuba City",583,287200,-0.00069589422407794,0.00349406009783368,0.0334652752788773,0.0783100226092832,0.0451334650334185,"2005-10","2005-Q4",318700,-0.0988390335738939,"2005-02"
2019-03-31,2686,"Dougherty County","GA","Albany",584,89000,0.00338218714768884,0.012514220705347,0.158854166666667,0.0299253726880262,-0.00265737378744513,"2007-06","2007-Q2",95800,-0.0709812108559499,"2006-07"
2019-03-31,3244,"Northumberland County","PA","Sunbury",585,81100,0.00123456790123457,0.00247218788627936,0.01375,0.020152172710193,0.00947704845136799,"2019-03","2019-Q1",81100,0,"2019-03"
2019-03-31,2984,"Montgomery County","VA","Blacksburg-Christiansburg-Radford",586,213700,-0.00465766185374942,-0.00512104283054004,0.0288878189696678,0.0354950182482532,0.014197778720374,"2019-01","2019-Q1",215300,-0.00743149094287041,"2018-11"
2019-03-31,796,"Wayne County","NY","Rochester",587,132700,0.00835866261398176,0.0207692307692308,0.0692989524576954,0.0395614164256053,0.0251633162891773,"2019-03","2019-Q1",132700,0,"2019-03"
2019-03-31,1683,"Dubuque County","IA","Dubuque",588,162500,-0.00122925629993854,0.00743955362678239,0.0470360824742268,0.0338248957279013,0.0224865569642156,"2019-02","2019-Q1",162700,-0.00122925629993854,"2019-02"
2019-03-31,3012,"Rockingham County","NC","Greensboro-High Point",589,74700,0.00809716599190283,0.0447552447552448,0.1952,0.0323720399408449,0.00438786284606874,"2006-07","2006-Q3",76100,-0.0183968462549277,"2006-02"
2019-03-31,1409,"Sumter County","FL","The Villages",590,266600,0.000375234521575985,0.00832072617246596,0.0758676351896691,0.0430893242859809,0.0290574169560738,"2019-03","2019-Q1",266600,0,"2019-03"
2019-03-31,1033,"Geauga County","OH","Cleveland-Elyria",591,234200,-0.00552016985138004,-0.00552016985138004,0.0578139114724481,0.0431570837164621,0.0202794481648836,"2019-01","2019-Q1",236300,-0.00888700804062632,"2018-12"
2019-03-31,3216,"Pottawattamie County","IA","Omaha-Council Bluffs",592,132400,-0.000754716981132075,0.0106870229007634,0.0566640063846768,0.0448908932900884,0.0211472459231401,"2019-02","2019-Q1",132500,-0.000754716981132075,"2019-02"
2019-03-31,2952,"Lauderdale County","AL","Florence-Muscle Shoals",593,115100,0.003487358326068,-0.00173460537727667,0.033213644524237,0.0397886414320818,0.0110710277038168,"2018-12","2018-Q4",115300,-0.00173460537727667,"2018-11"
2019-03-31,2991,"Orangeburg County","SC","Orangeburg",594,80100,-0.00124688279301746,0.0037593984962406,0.0942622950819672,0.0360530633954914,0.00526807916518823,"2007-04","2007-Q2",80900,-0.00988875154511743,"2007-01"
2019-03-31,1998,"Roanoke County","VA","Roanoke",595,191400,0.00419727177334732,0.0100263852242744,0.0651085141903172,0.02642336688175,0.00911357964229853,"2019-03","2019-Q1",191400,0,"2019-03"
2019-03-31,1848,"Laramie County","WY","Cheyenne",596,255600,0.00313971742543171,0.00511207235548565,0.0757575757575758,0.0538904453862366,0.0307560343109243,"2019-03","2019-Q1",255600,0,"2019-03"
2019-03-31,2386,"Lawrence County","PA","New Castle",597,92800,-0.0021505376344086,0.00215982721382289,0.0462232243517475,0.0270660870893518,0.0113450299835762,"2019-02","2019-Q1",93000,-0.0021505376344086,"2019-02"
2019-03-31,924,"Carver County","MN","Minneapolis-St. Paul-Bloomington",598,330200,0.00303766707168894,0.00855222968845449,0.0321975617380431,0.0470384915631037,0.0227822120782331,"2019-03","2019-Q1",330200,0,"2019-03"
2019-03-31,2265,"Flathead County","MT","Kalispell",599,309500,0.00194237617351894,0.017422748191979,0.11411087113031,0.0853498871431835,0.0339727416779363,"2019-03","2019-Q1",309500,0,"2019-03"
2019-03-31,2168,"Campbell County","KY","Cincinnati",600,154800,0.00584795321637427,0.0144167758846658,0.0855539971949509,0.0533030115776154,0.0249402739298219,"2019-03","2019-Q1",154800,0,"2019-03"
2019-03-31,1376,"Sevier County","TN","Sevierville",601,187900,0.00967221923696937,0.0284619594964423,0.124476361460203,0.0660039789752593,0.0229195918453358,"2019-03","2019-Q1",187900,0,"2019-03"
2019-03-31,735,"Story County","IA","Ames",602,172400,-0.00115874855156431,-0.00115874855156431,-0.00862564692351926,0.035508671108373,0.0237741052633356,"2018-06","2018-Q2",174600,-0.0126002290950745,"2018-02"
2019-03-31,2299,"Gallatin County","MT","Bozeman",603,411000,0.00317305345374664,0.0165718525847143,0.0989304812834225,0.10937167694648,0.0456157043159182,"2019-03","2019-Q1",411000,0,"2019-03"
2019-03-31,1326,"Platte County","MO","Kansas City",604,243500,0.00329625051503914,0.00911728139245752,0.111872146118721,0.0563759599348734,0.0293693427085182,"2019-03","2019-Q1",243500,0,"2019-03"
2019-03-31,2154,"Buchanan County","MO","St. Joseph",605,105800,0.00666032350142721,0.0321951219512195,0.094105480868666,0.0474775925135815,0.019172651939211,"2019-03","2019-Q1",105800,0,"2019-03"
2019-03-31,542,"Grant County","WA","Moses Lake",606,177300,0.00738636363636364,0.019551466359977,0.0863970588235294,0.0596624927409726,0.0243410947314215,"2019-03","2019-Q1",177300,0,"2019-03"
2019-03-31,1729,"Grafton County","NH","Claremont-Lebanon",607,214400,-0.00139729855612483,0.00140121438580103,0.08119011598588,0.0484914285947884,0.0134426905796656,"2019-01","2019-Q1",214800,-0.00186219739292365,"2019-01"
2019-03-31,3277,"Matanuska Susitna Borough","AK","Anchorage",608,272600,0.00110172603745869,-0.0144613159797542,0.0912730184147318,0.0209131423684343,0.012775925215593,"2018-12","2018-Q4",276600,-0.0144613159797542,"2018-11"
2019-03-31,1610,"Chemung County","NY","Elmira",609,95500,0.0010482180293501,0.0010482180293501,0.00315126050420168,0.00970009205014133,0.0164786278550271,"2018-08","2018-Q3",96300,-0.0083073727933541,"2018-05"
2019-03-31,2235,"Crawford County","PA","Meadville",610,88500,0.00340136054421769,0.00912200684150513,-0.0253303964757709,0.0271655897154288,0.012320777953313,"2018-01","2018-Q1",93200,-0.0504291845493562,"2017-12"
2019-03-31,485,"Dodge County","WI","Beaver Dam",611,157400,-0.00694006309148265,0,0.0521390374331551,0.0425449161597129,0.01420003534138,"2019-02","2019-Q1",158500,-0.00694006309148265,"2018-12"
2019-03-31,1581,"Calvert County","MD","Washington-Arlington-Alexandria",612,318000,-0.00407140620106483,-0.0037593984962406,0.00283822138126774,0.026439736950463,0.000125873262093901,"2006-10","2006-Q4",385900,-0.175952319253693,"2005-02"
2019-03-31,2846,"Sherburne County","MN","Minneapolis-St. Paul-Bloomington",613,253500,0.00915605095541401,0.0242424242424242,0.089853826311264,0.0768082233802385,0.0448948559726845,"2019-03","2019-Q1",253500,0,"2019-03"
2019-03-31,1142,"Lapeer County","MI","Detroit-Warren-Dearborn",614,161100,-0.0128676470588235,-0.0164835164835165,0.0406976744186047,0.0564837574378272,0.0300632008937989,"2005-06","2005-Q2",178400,-0.0969730941704036,"2004-01"
2019-03-31,649,"Moore County","NC","Pinehurst-Southern Pines",615,219900,0.00136612021857924,0.00365130077590141,0.0880752102919347,0.0448330604379423,0.0174869125740065,"2019-03","2019-Q1",219900,0,"2019-03"
2019-03-31,2796,"Mendocino County","CA","Ukiah",616,362200,0.00138236107271219,-0.0111930111930112,0.0234529528115287,0.0724561060690569,0.0277013411309697,"2018-10","2018-Q4",376000,-0.0367021276595745,"2018-08"
2019-03-31,3240,"Grand Traverse County","MI","Traverse City",617,229400,0.00393873085339169,0.0273175100761308,0.101825168107589,0.073246731722542,0.0547628751229916,"2019-03","2019-Q1",229400,0,"2019-03"
2019-03-31,338,"Wood County","WV","Parkersburg-Vienna",618,100600,-0.00099304865938431,-0.00886699507389163,0.0110552763819095,0.0257295135878657,0.01687329492319,"2018-12","2018-Q4",101500,-0.00886699507389163,"2018-09"
2019-03-31,1358,"Rogers County","OK","Tulsa",619,161400,0,0.00560747663551402,0.0372750642673522,0.0469727416621486,0.0195421589594198,"2019-03","2019-Q1",161400,0,"2019-03"
2019-03-31,1961,"Ozaukee County","WI","Milwaukee-Waukesha-West Allis",620,288200,0.00278357689631176,0.0108733777621887,0.064647210934614,0.0504770215329315,0.0197519936412403,"2019-03","2019-Q1",288200,0,"2019-03"
2019-03-31,185,"Hunt County","TX","Dallas-Fort Worth-Arlington",621,117600,-0.00338983050847458,0.00684931506849315,0.158620689655172,0.0734718854977132,0.0297712741077578,"2019-02","2019-Q1",118000,-0.00338983050847458,"2019-01"
2019-03-31,2812,"Muskingum County","OH","Zanesville",622,116200,-0.011063829787234,-0.00598802395209581,0.0910798122065728,0.0552579494429002,0.0208864321239375,"2019-01","2019-Q1",117900,-0.0144189991518236,"2018-12"
2019-03-31,870,"Benton County","OR","Corvallis",623,361000,0.00110926234054354,0.00894354387926216,0.0712166172106825,0.0825593214724991,0.0392264807187528,"2019-03","2019-Q1",361000,0,"2019-03"
2019-03-31,2514,"Rockdale County","GA","Atlanta-Sandy Springs-Roswell",624,164900,0,0.00794621026894866,0.108198924731183,0.0991210064375427,0.024936061850233,"2019-03","2019-Q1",164900,0,"2019-03"
2019-03-31,3194,"Suffolk City","VA","Virginia Beach-Norfolk-Newport News",625,231900,-0.00129198966408269,-0.00300945829750645,0.013548951048951,0.0283999436470312,-0.0000862031861823542,"2007-02","2007-Q1",261200,-0.112174578866769,"2005-09"
2019-03-31,3126,"Saint Croix County","WI","Minneapolis-St. Paul-Bloomington",626,271100,-0.00294225818315557,-0.011666059059424,0.066063704286276,0.0747008633101571,0.0363494438279865,"2018-12","2018-Q4",274300,-0.011666059059424,"2018-09"
2019-03-31,1469,"Walton County","GA","Atlanta-Sandy Springs-Roswell",627,198900,0.00302571860816944,0.0122137404580153,0.0940594059405941,0.0928406017225218,0.0329697169330423,"2019-03","2019-Q1",198900,0,"2019-03"
2019-03-31,2756,"Jefferson County","WI","Watertown-Fort Atkinson",628,205500,0.00735294117647059,0.0249376558603491,0.118063112078346,0.050803455951884,0.0225030035350389,"2019-03","2019-Q1",205500,0,"2019-03"
2019-03-31,1929,"Midland County","MI","Midland",629,134200,0.00599700149925038,0.0189825360668185,0.0937245313773431,0.0417104929945213,0.0177038384332029,"2019-03","2019-Q1",134200,0,"2019-03"
2019-03-31,3121,"Saint Clair County","AL","Birmingham-Hoover",630,166400,-0.00239808153477218,-0.00239808153477218,0.0309789343246592,0.0262216906990329,0.0125422469600587,"2019-01","2019-Q1",167100,-0.00418910831837223,"2018-12"
2019-03-31,2163,"Caldwell County","NC","Hickory-Lenoir-Morganton",631,111400,0.0036036036036036,0.017351598173516,0.149638802889577,0.0568313709395658,0.0115645337542967,"2019-03","2019-Q1",111400,0,"2019-03"
2019-03-31,1902,"Madison County","KY","Richmond-Berea",632,162000,0.00309597523219814,0.00558659217877095,0.0678971654581411,0.0475867533324852,0.0224075130881052,"2019-03","2019-Q1",162000,0,"2019-03"
2019-03-31,85,"Lee County","MS","Tupelo",633,135600,0.0029585798816568,0.00444444444444444,0.051978277734678,0.0187045449225216,0.00508010676271575,"2006-08","2006-Q3",141300,-0.0403397027600849,"2006-04"
2019-03-31,1945,"Newport County","RI","Providence-Warwick",634,408500,-0.000244738130200685,0.00640551860064055,0.0547379292538084,0.0534256286609807,0.0243341515122351,"2019-02","2019-Q1",408600,-0.000244738130200685,"2019-02"
2019-03-31,1530,"Bannock County","ID","Pocatello",635,180100,0.0083986562150056,0.0315005727376861,0.158944658944659,0.0482424970186521,0.0317152031267955,"2019-03","2019-Q1",180100,0,"2019-03"
2019-03-31,2780,"Limestone County","AL","Huntsville",636,158700,0.00379506641366224,0.00825921219822109,0.0766621438263229,0.0341055814562312,0.0158550028105899,"2019-03","2019-Q1",158700,0,"2019-03"
2019-03-31,1100,"Howard County","IN","Kokomo",637,99500,0.0030241935483871,0.0194672131147541,0.125565610859729,0.0315177301279685,0.00538207707108196,"2007-04","2007-Q2",101400,-0.0187376725838264,"2006-08"
2019-03-31,2760,"Josephine County","OR","Grants Pass",638,271900,-0.00475841874084919,-0.0173473075533068,0.00853115727002967,0.0820550307662642,0.025293785832611,"2018-11","2018-Q4",277000,-0.0184115523465704,"2018-06"
2019-03-31,2853,"Talladega County","AL","Talladega-Sylacauga",639,95000,-0.00731452455590387,-0.0155440414507772,-0.0355329949238579,0.0227351516486787,-0.00421634114256653,"2007-04","2007-Q2",109900,-0.13557779799818,"2005-12"
2019-03-31,1630,"Clinton County","NY","Plattsburgh",640,131900,0.00533536585365854,0.00763941940412529,0.0353218210361068,0.0297794343003586,0.0205710679838829,"2019-03","2019-Q1",131900,0,"2019-03"
2019-03-31,2902,"Clearfield County","PA","DuBois",641,72500,-0.00137741046831956,-0.00548696844993141,0.0386819484240688,0.0427786627721378,0.019786303300966,"2018-12","2018-Q4",72900,-0.00548696844993141,"2018-12"
2019-03-31,2865,"Vermilion County","IL","Danville",642,56700,-0.00700525394045534,-0.00351493848857645,0.036563071297989,0.0174567165681632,0.00106440589880852,"2005-11","2005-Q4",63900,-0.112676056338028,"2005-01"
2019-03-31,2783,"Manitowoc County","WI","Manitowoc",643,110000,-0.0054249547920434,-0.0265486725663717,0.00917431192660551,,,"2014-07","2014-Q3",126400,-0.129746835443038,
2019-03-31,1602,"Cascade County","MT","Great Falls",644,200100,-0.00497265042267529,0.00603318250377074,0.0758064516129032,0.0346058489189423,0.0296500599460983,"2019-02","2019-Q1",201100,-0.00497265042267529,"2019-01"
2019-03-31,2157,"Burleigh County","ND","Bismarck",645,257900,-0.002321083172147,-0.00807692307692308,-0.0322701688555347,0.0184248241601739,0.0463747203203946,"2018-06","2018-Q2",267800,-0.0369678864824496,"2015-05"
